"","Site","Year","Block","Group","Code","Plot","Genus","Species","Cover","Quadrant"
"1198","Knepp",2024,"N",NA,"N211","211","Agrostis","Agrostis_stolonifera",20,1
"1199","Knepp",2024,"N",NA,"N211","211","Jacobaea","Jacobaea_vulgaris",25,2
"1200","Knepp",2024,"N",NA,"N211","211","Holcus","Holcus_lanatus",10,2
"1201","Knepp",2024,"N",NA,"N211","211","Stellaria","Stellaria_graminea",10,2
"1202","Knepp",2024,"N",NA,"N211","211","Ranunculus","Ranunculus_repens",15,2
"1203","Knepp",2024,"N",NA,"N211","211","Odontites","Odontites_vernus",10,2
"1204","Knepp",2024,"N",NA,"N211","211","Agrimonia","Agrimonia_eupatoria",20,2
"1205","Knepp",2024,"N",NA,"N211","211","Plantago","Plantago_lanceolata",10,2
"1206","Knepp",2024,"N",NA,"N211","211","Leucanthemum","Leucanthemum_vulgare",5,2
"1207","Knepp",2024,"N",NA,"N211","211","Agrostis","Agrostis_stolonifera",25,2
"1208","Knepp",2024,"N",NA,"N211","211","Odontites","Odontites_vernus",10,3
"1209","Knepp",2024,"N",NA,"N211","211","Ranunculus","Ranunculus_repens",10,3
"1210","Knepp",2024,"N",NA,"N211","211","Stellaria","Stellaria_graminea",5,3
"1211","Knepp",2024,"N",NA,"N211","211","Agrimonia","Agrimonia_eupatoria",20,3
"1212","Knepp",2024,"N",NA,"N211","211","Plantago","Plantago_lanceolata",2,3
"1213","Knepp",2024,"N",NA,"N211","211","Holcus","Holcus_lanatus",20,3
"1214","Knepp",2024,"N",NA,"N211","211","Jacobaea","Jacobaea_vulgaris",20,3
"1215","Knepp",2024,"N",NA,"N211","211","Centaurea","Centaurea_nigra",15,3
"1216","Knepp",2024,"N",NA,"N211","211","Lolium","Lolium_pratense",10,3
"1217","Knepp",2024,"N",NA,"N211","211","Agrostis","Agrostis_stolonifera",10,3
"1218","Knepp",2024,"N",NA,"N211","211","Odontites","Odontites_vernus",10,4
"1219","Knepp",2024,"N",NA,"N211","211","Centaurea","Centaurea_nigra",20,4
"1220","Knepp",2024,"N",NA,"N211","211","Plantago","Plantago_lanceolata",20,4
"1221","Knepp",2024,"N",NA,"N211","211","Jacobaea","Jacobaea_vulgaris",30,4
"1222","Knepp",2024,"N",NA,"N211","211","Holcus","Holcus_lanatus",5,4
"1223","Knepp",2024,"N",NA,"N211","211","Ranunculus","Ranunculus_repens",10,4
"1224","Knepp",2024,"N",NA,"N211","211","Lolium","Lolium_pratense",8,4
"1225","Knepp",2024,"N",NA,"N311","311","Holcus","Holcus_lanatus",30,1
"1226","Knepp",2024,"N",NA,"N311","311","Poa","Poa_trivialis",15,1
"1227","Knepp",2024,"N",NA,"N311","311","Ranunculus","Ranunculus_acris",15,1
"1228","Knepp",2024,"N",NA,"N311","311","Trifolium","Trifolium_repens",15,1
"1229","Knepp",2024,"N",NA,"N311","311","Agrostis","Agrostis_stolonifera",40,1
"1230","Knepp",2024,"N",NA,"N311","311","Holcus","Holcus_lanatus",20,2
"1231","Knepp",2024,"N",NA,"N311","311","Poa","Poa_trivialis",10,2
"1232","Knepp",2024,"N",NA,"N311","311","Ranunculus","Ranunculus_acris",15,2
"1233","Knepp",2024,"N",NA,"N311","311","Trifolium","Trifolium_repens",10,2
"1234","Knepp",2024,"N",NA,"N311","311","Agrostis","Agrostis_stolonifera",50,2
"1235","Knepp",2024,"N",NA,"N311","311","Holcus","Holcus_lanatus",20,3
"1236","Knepp",2024,"N",NA,"N311","311","Poa","Poa_trivialis",30,3
"1237","Knepp",2024,"N",NA,"N311","311","Ranunculus","Ranunculus_acris",15,3
"1238","Knepp",2024,"N",NA,"N311","311","Trifolium","Trifolium_repens",5,3
"1239","Knepp",2024,"N",NA,"N311","311","Odontites","Odontites_vernus",1,3
"1240","Knepp",2024,"N",NA,"N311","311","Agrostis","Agrostis_stolonifera",30,3
"1241","Knepp",2024,"N",NA,"N311","311","Cirsium","Cirsium_arvense",3,3
"1242","Knepp",2024,"N",NA,"N311","311","Cirsium","Cirsium_arvense",5,4
"1243","Knepp",2024,"N",NA,"N311","311","Holcus","Holcus_lanatus",40,4
"1244","Knepp",2024,"N",NA,"N311","311","Agrostis","Agrostis_stolonifera",15,4
"1245","Knepp",2024,"N",NA,"N311","311","Poa","Poa_trivialis",25,4
"1246","Knepp",2024,"N",NA,"N311","311","Trifolium","Trifolium_repens",10,4
"1247","Knepp",2024,"N",NA,"N311","311","Ranunculus","Ranunculus_acris",5,4
"1248","Knepp",2024,"N",NA,"N321","321","Holcus","Holcus_lanatus",5,1
"1249","Knepp",2024,"N",NA,"N321","321","Trifolium","Trifolium_repens",40,1
"1250","Knepp",2024,"N",NA,"N321","321","Cynosurus","Cynosurus_cristatus",5,1
"1251","Knepp",2024,"N",NA,"N321","321","Agrostis","Agrostis_stolonifera",30,1
"1252","Knepp",2024,"N",NA,"N321","321","Ranunculus","Ranunculus_repens",15,1
"1253","Knepp",2024,"N",NA,"N321","321","Phleum","Phleum_pratense",5,1
"1254","Knepp",2024,"N",NA,"N321","321","Lolium","Lolium_perenne",1,1
"1255","Knepp",2024,"N",NA,"N321","321","Poa","Poa_trivialis",1,1
"1256","Knepp",2024,"N",NA,"N321","321","Holcus","Holcus_lanatus",5,2
"1257","Knepp",2024,"N",NA,"N321","321","Trifolium","Trifolium_repens",40,2
"1258","Knepp",2024,"N",NA,"N321","321","Agrostis","Agrostis_stolonifera",40,2
"1259","Knepp",2024,"N",NA,"N321","321","Ranunculus","Ranunculus_repens",10,2
"1260","Knepp",2024,"N",NA,"N321","321","Poa","Poa_trivialis",10,2
"1261","Knepp",2024,"N",NA,"N321","321","Ranunculus","Ranunculus_acris",10,2
"1262","Knepp",2024,"N",NA,"N321","321","Holcus","Holcus_lanatus",30,3
"1263","Knepp",2024,"N",NA,"N321","321","Lolium","Lolium_pratense",20,3
"1264","Knepp",2024,"N",NA,"N321","321","Phleum","Phleum_pratense",5,3
"1265","Knepp",2024,"N",NA,"N321","321","Poa","Poa_trivialis",30,3
"1266","Knepp",2024,"N",NA,"N321","321","Trifolium","Trifolium_repens",10,3
"1267","Knepp",2024,"N",NA,"N321","321","Ranunculus","Ranunculus_acris",10,3
"1268","Knepp",2024,"N",NA,"N321","321","Rumex","Rumex_sanguineus",10,4
"1269","Knepp",2024,"N",NA,"N321","321","Holcus","Holcus_lanatus",20,4
"1270","Knepp",2024,"N",NA,"N321","321","Lolium","Lolium_pratense",30,4
"1271","Knepp",2024,"N",NA,"N321","321","Phleum","Phleum_pratense",20,4
"1272","Knepp",2024,"N",NA,"N321","321","Trifolium","Trifolium_repens",15,4
"1273","Knepp",2024,"N",NA,"N321","321","Ranunculus","Ranunculus_acris",20,4
"1274","Knepp",2024,"N",NA,"N322","322","Holcus","Holcus_lanatus",5,1
"1275","Knepp",2024,"N",NA,"N322","322","Agrostis","Agrostis_stolonifera",45,1
"1276","Knepp",2024,"N",NA,"N322","322","Phleum","Phleum_pratense",10,1
"1277","Knepp",2024,"N",NA,"N322","322","Poa","Poa_trivialis",10,1
"1278","Knepp",2024,"N",NA,"N322","322","Raphanus","Raphanus_raphanistrum",5,1
"1279","Knepp",2024,"N",NA,"N322","322","Alopecurus","Alopecurus_pratensis",15,1
"1280","Knepp",2024,"N",NA,"N322","322","Juncus","Juncus_bufonius",5,1
"1281","Knepp",2024,"N",NA,"N322","322","Elytriga","Elytriga_repens",5,1
"1282","Knepp",2024,"N",NA,"N322","322","Holcus","Holcus_lanatus",15,2
"1283","Knepp",2024,"N",NA,"N322","322","Agrostis","Agrostis_stolonifera",30,2
"1284","Knepp",2024,"N",NA,"N322","322","Phleum","Phleum_pratense",5,2
"1285","Knepp",2024,"N",NA,"N322","322","Alopecurus","Alopecurus_pratensis",10,2
"1286","Knepp",2024,"N",NA,"N322","322","Poa","Poa_trivialis",5,2
"1287","Knepp",2024,"N",NA,"N322","322","Lolium","Lolium_perenne",30,2
"1288","Knepp",2024,"N",NA,"N322","322","Trifolium","Trifolium_repens",5,2
"1289","Knepp",2024,"N",NA,"N322","322","Geranium","Geranium_dissectum",1,2
"1290","Knepp",2024,"N",NA,"N322","322","Veronica","Veronica_serpyllifolia",1,2
"1291","Knepp",2024,"N",NA,"N322","322","Holcus","Holcus_lanatus",30,3
"1292","Knepp",2024,"N",NA,"N322","322","Cynosurus","Cynosurus_cristatus",10,3
"1293","Knepp",2024,"N",NA,"N322","322","Lolium","Lolium_perenne",30,3
"1294","Knepp",2024,"N",NA,"N322","322","Schedonorus","Schedonorus_pratensis",30,3
"1295","Knepp",2024,"N",NA,"N322","322","Dactylis","Dactylis_glomerata",5,3
"1296","Knepp",2024,"N",NA,"N322","322","Poa","Poa_trivialis",20,3
"1297","Knepp",2024,"N",NA,"N322","322","Holcus","Holcus_lanatus",25,4
"1298","Knepp",2024,"N",NA,"N322","322","Cynosurus","Cynosurus_cristatus",5,4
"1299","Knepp",2024,"N",NA,"N322","322","Poa","Poa_trivialis",20,4
"1300","Knepp",2024,"N",NA,"N322","322","Lolium","Lolium_perenne",30,4
"1301","Knepp",2024,"N",NA,"N322","322","Jacobaea","Jacobaea_vulgaris",3,4
"1302","Knepp",2024,"N",NA,"N322","322","Geranium","Geranium_dissectum",5,4
"1303","Knepp",2024,"N",NA,"N322","322","Poa","Poa_trivialis",15,4
"1304","Knepp",2024,"N",NA,"N322","322","Trifolium","Trifolium_repens",3,4
"1305","Knepp",2024,"N",NA,"N323","323","Trifolium","Trifolium_repens",35,1
"1306","Knepp",2024,"N",NA,"N323","323","Poa","Poa_trivialis",5,1
"1307","Knepp",2024,"N",NA,"N323","323","Cynosurus","Cynosurus_cristatus",5,1
"1308","Knepp",2024,"N",NA,"N323","323","Cirsium","Cirsium_arvense",1,1
"1309","Knepp",2024,"N",NA,"N323","323","Festuca","Festuca_rubra",15,1
"1310","Knepp",2024,"N",NA,"N323","323","Ranunculus","Ranunculus_repens",15,1
"1311","Knepp",2024,"N",NA,"N323","323","Phleum","Phleum_pratense",5,1
"1312","Knepp",2024,"N",NA,"N323","323","Alopecurus","Alopecurus_pratensis",10,1
"1313","Knepp",2024,"N",NA,"N323","323","Agrostis","Agrostis_stolonifera",30,1
"1314","Knepp",2024,"N",NA,"N323","323","Salix","Salix_fragilis",0,1
"1315","Knepp",2024,"N",NA,"N323","323","Trifolium","Trifolium_repens",40,2
"1316","Knepp",2024,"N",NA,"N323","323","Poa","Poa_trivialis",5,2
"1317","Knepp",2024,"N",NA,"N323","323","Cirsium","Cirsium_arvense",10,2
"1318","Knepp",2024,"N",NA,"N323","323","Festuca","Festuca_rubra",1,2
"1319","Knepp",2024,"N",NA,"N323","323","Ranunculus","Ranunculus_repens",10,2
"1320","Knepp",2024,"N",NA,"N323","323","Phleum","Phleum_pratense",5,2
"1321","Knepp",2024,"N",NA,"N323","323","Alopecurus","Alopecurus_pratensis",10,2
"1322","Knepp",2024,"N",NA,"N323","323","Agrostis","Agrostis_stolonifera",10,2
"1323","Knepp",2024,"N",NA,"N323","323","Jacobaea","Jacobaea_vulgaris",1,2
"1324","Knepp",2024,"N",NA,"N323","323","Rumex","Rumex_crispus",5,2
"1325","Knepp",2024,"N",NA,"N323","323","Raphanus","Raphanus_raphanistrum",1,2
"1326","Knepp",2024,"N",NA,"N323","323","Salix","Salix_fragilis",0,2
"1327","Knepp",2024,"N",NA,"N323","323","Cirsium","Cirsium_arvense",20,3
"1328","Knepp",2024,"N",NA,"N323","323","Trifolium","Trifolium_repens",40,3
"1329","Knepp",2024,"N",NA,"N323","323","Ranunculus","Ranunculus_repens",10,3
"1330","Knepp",2024,"N",NA,"N323","323","Lolium","Lolium_pratense",20,3
"1331","Knepp",2024,"N",NA,"N323","323","Poa","Poa_trivialis",10,3
"1332","Knepp",2024,"N",NA,"N323","323","Lolium","Lolium_perenne",15,3
"1333","Knepp",2024,"N",NA,"N323","323","Jacobaea","Jacobaea_vulgaris",5,3
"1334","Knepp",2024,"N",NA,"N323","323","Salix","Salix_fragilis",0,3
"1335","Knepp",2024,"N",NA,"N323","323","Cirsium","Cirsium_arvense",5,4
"1336","Knepp",2024,"N",NA,"N323","323","Trifolium","Trifolium_repens",50,4
"1337","Knepp",2024,"N",NA,"N323","323","Jacobaea","Jacobaea_vulgaris",4,4
"1338","Knepp",2024,"N",NA,"N323","323","Poa","Poa_trivialis",20,4
"1339","Knepp",2024,"N",NA,"N323","323","Ranunculus","Ranunculus_repens",5,4
"1340","Knepp",2024,"N",NA,"N323","323","Cynosurus","Cynosurus_cristatus",10,4
"1341","Knepp",2024,"N",NA,"N323","323","Lolium","Lolium_pratense",10,4
"1342","Knepp",2024,"N",NA,"N323","323","Salix","Salix_fragilis",0,4
"1343","Knepp",2024,"N",NA,"N333","333","Urtica","Urtica_dioica",10,1
"1344","Knepp",2024,"N",NA,"N333","333","Mentha","Mentha_aquatica",40,1
"1345","Knepp",2024,"N",NA,"N333","333","Calystegia","Calystegia_sepium",5,1
"1346","Knepp",2024,"N",NA,"N333","333","Oenanthe","Oenanthe_crocata",15,1
"1347","Knepp",2024,"N",NA,"N333","333","Ranunculus","Ranunculus_repens",15,1
"1348","Knepp",2024,"N",NA,"N333","333","Agrostis","Agrostis_stolonifera",25,1
"1349","Knepp",2024,"N",NA,"N333","333","Deschampsia","Deschampsia_cespitosa",5,1
"1350","Knepp",2024,"N",NA,"N333","333","Mentha","Mentha_aquatica",50,2
"1351","Knepp",2024,"N",NA,"N333","333","Calystegia","Calystegia_sepium",20,2
"1352","Knepp",2024,"N",NA,"N333","333","Oenanthe","Oenanthe_crocata",15,2
"1353","Knepp",2024,"N",NA,"N333","333","Ranunculus","Ranunculus_repens",15,2
"1354","Knepp",2024,"N",NA,"N333","333","Agrostis","Agrostis_stolonifera",25,2
"1355","Knepp",2024,"N",NA,"N333","333","Deschampsia","Deschampsia_cespitosa",5,2
"1356","Knepp",2024,"N",NA,"N333","333","Rumex","Rumex_obtusifolius",5,2
"1357","Knepp",2024,"N",NA,"N333","333","Mentha","Mentha_aquatica",40,3
"1358","Knepp",2024,"N",NA,"N333","333","Urtica","Urtica_dioica",20,3
"1359","Knepp",2024,"N",NA,"N333","333","Oenanthe","Oenanthe_crocata",30,3
"1360","Knepp",2024,"N",NA,"N333","333","Ranunculus","Ranunculus_repens",20,3
"1361","Knepp",2024,"N",NA,"N333","333","Calystegia","Calystegia_sepium",10,3
"1362","Knepp",2024,"N",NA,"N333","333","Agrostis","Agrostis_stolonifera",10,3
"1363","Knepp",2024,"N",NA,"N333","333","Mentha","Mentha_aquatica",20,4
"1364","Knepp",2024,"N",NA,"N333","333","Urtica","Urtica_dioica",10,4
"1365","Knepp",2024,"N",NA,"N333","333","Oenanthe","Oenanthe_crocata",30,4
"1366","Knepp",2024,"N",NA,"N333","333","Calystegia","Calystegia_sepium",10,4
"1367","Knepp",2024,"N",NA,"N333","333","Agrostis","Agrostis_stolonifera",30,4
"1368","Knepp",2024,"M",NA,"M111","111","Trifolium","Trifolium_repens",10,1
"1369","Knepp",2024,"M",NA,"M111","111","Ranunculus","Ranunculus_repens",15,1
"1370","Knepp",2024,"M",NA,"M111","111","Potentilla","Potentilla_reptans",25,1
"1371","Knepp",2024,"M",NA,"M111","111","Holcus","Holcus_lanatus",15,1
"1372","Knepp",2024,"M",NA,"M111","111","Festuca","Festuca_rubra",5,1
"1373","Knepp",2024,"M",NA,"M111","111","Poa","Poa_trivialis",5,1
"1374","Knepp",2024,"M",NA,"M111","111","Agrostis","Agrostis_stolonifera",35,1
"1375","Knepp",2024,"M",NA,"M111","111","Trifolium","Trifolium_repens",15,2
"1376","Knepp",2024,"M",NA,"M111","111","Ranunculus","Ranunculus_repens",15,2
"1377","Knepp",2024,"M",NA,"M111","111","Potentilla","Potentilla_reptans",30,2
"1378","Knepp",2024,"M",NA,"M111","111","Holcus","Holcus_lanatus",5,2
"1379","Knepp",2024,"M",NA,"M111","111","Festuca","Festuca_rubra",5,2
"1380","Knepp",2024,"M",NA,"M111","111","Poa","Poa_trivialis",1,2
"1381","Knepp",2024,"M",NA,"M111","111","Agrostis","Agrostis_stolonifera",40,2
"1382","Knepp",2024,"M",NA,"M111","111","Lolium","Lolium_pratense",5,2
"1383","Knepp",2024,"M",NA,"M111","111","Bromus","Bromus_hordeaceus",1,2
"1384","Knepp",2024,"M",NA,"M111","111","Quercus","Quercus_robur",1,2
"1385","Knepp",2024,"M",NA,"M111","111","Trifolium","Trifolium_repens",10,3
"1386","Knepp",2024,"M",NA,"M111","111","Ranunculus","Ranunculus_repens",20,3
"1387","Knepp",2024,"M",NA,"M111","111","Potentilla","Potentilla_reptans",20,3
"1388","Knepp",2024,"M",NA,"M111","111","Holcus","Holcus_lanatus",10,3
"1389","Knepp",2024,"M",NA,"M111","111","Agrostis","Agrostis_stolonifera",20,3
"1390","Knepp",2024,"M",NA,"M111","111","Poa","Poa_trivialis",20,3
"1391","Knepp",2024,"M",NA,"M111","111","Trifolium","Trifolium_repens",5,4
"1392","Knepp",2024,"M",NA,"M111","111","Ranunculus","Ranunculus_repens",20,4
"1393","Knepp",2024,"M",NA,"M111","111","Potentilla","Potentilla_reptans",20,4
"1394","Knepp",2024,"M",NA,"M111","111","Holcus","Holcus_lanatus",20,4
"1395","Knepp",2024,"M",NA,"M111","111","Agrostis","Agrostis_stolonifera",30,4
"1396","Knepp",2024,"M",NA,"M111","111","Cerastium","Cerastium_fontanum",5,4
"1397","Knepp",2024,"M",NA,"M112","112","Poa","Poa_trivialis",10,1
"1398","Knepp",2024,"M",NA,"M112","112","Agrostis","Agrostis_stolonifera",40,1
"1399","Knepp",2024,"M",NA,"M112","112","Bromus","Bromus_hordeaceus",10,1
"1400","Knepp",2024,"M",NA,"M112","112","Potentilla","Potentilla_reptans",15,1
"1401","Knepp",2024,"M",NA,"M112","112","Trifolium","Trifolium_repens",5,1
"1402","Knepp",2024,"M",NA,"M112","112","Phleum","Phleum_pratense",5,1
"1403","Knepp",2024,"M",NA,"M112","112","Festuca","Festuca_rubra",10,1
"1404","Knepp",2024,"M",NA,"M112","112","Veronica","Veronica_serpyllifolia",1,1
"1405","Knepp",2024,"M",NA,"M112","112","Holcus","Holcus_lanatus",1,1
"1406","Knepp",2024,"M",NA,"M112","112","Poa","Poa_trivialis",10,2
"1407","Knepp",2024,"M",NA,"M112","112","Agrostis","Agrostis_stolonifera",65,2
"1408","Knepp",2024,"M",NA,"M112","112","Potentilla","Potentilla_reptans",10,2
"1409","Knepp",2024,"M",NA,"M112","112","Phleum","Phleum_pratense",1,2
"1410","Knepp",2024,"M",NA,"M112","112","Festuca","Festuca_rubra",5,2
"1411","Knepp",2024,"M",NA,"M112","112","Holcus","Holcus_lanatus",5,2
"1412","Knepp",2024,"M",NA,"M112","112","Potentilla","Potentilla_reptans",25,3
"1413","Knepp",2024,"M",NA,"M112","112","Holcus","Holcus_lanatus",15,3
"1414","Knepp",2024,"M",NA,"M112","112","Bromus","Bromus_hordeaceus",25,3
"1415","Knepp",2024,"M",NA,"M112","112","Poa","Poa_trivialis",15,3
"1416","Knepp",2024,"M",NA,"M112","112","Potentilla","Potentilla_reptans",5,4
"1417","Knepp",2024,"M",NA,"M112","112","Holcus","Holcus_lanatus",5,4
"1418","Knepp",2024,"M",NA,"M112","112","Bromus","Bromus_hordeaceus",40,4
"1419","Knepp",2024,"M",NA,"M112","112","Poa","Poa_trivialis",20,4
"1420","Knepp",2024,"M",NA,"M122","122","Holcus","Holcus_lanatus",20,1
"1421","Knepp",2024,"M",NA,"M122","122","Cirsium","Cirsium_arvense",10,1
"1422","Knepp",2024,"M",NA,"M122","122","Agrostis","Agrostis_stolonifera",20,1
"1423","Knepp",2024,"M",NA,"M122","122","Ranunculus","Ranunculus_repens",25,1
"1424","Knepp",2024,"M",NA,"M122","122","Bromus","Bromus_hordeaceus",15,1
"1425","Knepp",2024,"M",NA,"M122","122","Hordeum","Hordeum_brachyantherum",5,1
"1426","Knepp",2024,"M",NA,"M122","122","Poa","Poa_trivialis",10,1
"1427","Knepp",2024,"M",NA,"M122","122","Festuca","Festuca_rubra",10,1
"1428","Knepp",2024,"M",NA,"M122","122","Holcus","Holcus_lanatus",20,2
"1429","Knepp",2024,"M",NA,"M122","122","Cirsium","Cirsium_arvense",10,2
"1430","Knepp",2024,"M",NA,"M122","122","Agrostis","Agrostis_stolonifera",40,2
"1431","Knepp",2024,"M",NA,"M122","122","Ranunculus","Ranunculus_repens",10,2
"1432","Knepp",2024,"M",NA,"M122","122","Bromus","Bromus_hordeaceus",10,2
"1433","Knepp",2024,"M",NA,"M122","122","Poa","Poa_trivialis",10,2
"1434","Knepp",2024,"M",NA,"M122","122","Phleum","Phleum_pratense",5,2
"1435","Knepp",2024,"M",NA,"M122","122","Potentilla","Potentilla_reptans",1,2
"1436","Knepp",2024,"M",NA,"M122","122","Ranunculus","Ranunculus_repens",70,3
"1437","Knepp",2024,"M",NA,"M122","122","Hordeum","Hordeum_brachyantherum",20,3
"1438","Knepp",2024,"M",NA,"M122","122","Holcus","Holcus_lanatus",10,3
"1439","Knepp",2024,"M",NA,"M122","122","Poa","Poa_trivialis",10,3
"1440","Knepp",2024,"M",NA,"M122","122","Phleum","Phleum_pratense",1,3
"1441","Knepp",2024,"M",NA,"M122","122","Cirsium","Cirsium_arvense",4,3
"1442","Knepp",2024,"M",NA,"M122","122","Bromus","Bromus_hordeaceus",20,3
"1443","Knepp",2024,"M",NA,"M122","122","Ranunculus","Ranunculus_repens",5,4
"1444","Knepp",2024,"M",NA,"M122","122","Hordeum","Hordeum_brachyantherum",15,4
"1445","Knepp",2024,"M",NA,"M122","122","Poa","Poa_trivialis",10,4
"1446","Knepp",2024,"M",NA,"M122","122","Bromus","Bromus_hordeaceus",20,4
"1447","Knepp",2024,"M",NA,"M122","122","Holcus","Holcus_lanatus",35,4
"1448","Knepp",2024,"M",NA,"M122","122","Phleum","Phleum_pratense",5,4
"1449","Knepp",2024,"M",NA,"M122","122","Cirsium","Cirsium_arvense",5,4
"1450","Knepp",2024,"M",NA,"M133","133","Holcus","Holcus_lanatus",30,1
"1451","Knepp",2024,"M",NA,"M133","133","Cirsium","Cirsium_arvense",10,1
"1452","Knepp",2024,"M",NA,"M133","133","Phleum","Phleum_pratense",5,1
"1453","Knepp",2024,"M",NA,"M133","133","Bromus","Bromus_hordeaceus",10,1
"1454","Knepp",2024,"M",NA,"M133","133","Festuca","Festuca_rubra",10,1
"1455","Knepp",2024,"M",NA,"M133","133","Veronica","Veronica_serpyllifolia",5,1
"1456","Knepp",2024,"M",NA,"M133","133","Ranunculus","Ranunculus_acris",10,1
"1457","Knepp",2024,"M",NA,"M133","133","Ranunculus","Ranunculus_repens",5,1
"1458","Knepp",2024,"M",NA,"M133","133","Agrostis","Agrostis_stolonifera",20,1
"1459","Knepp",2024,"M",NA,"M133","133","Holcus","Holcus_lanatus",40,2
"1460","Knepp",2024,"M",NA,"M133","133","Cirsium","Cirsium_arvense",15,2
"1461","Knepp",2024,"M",NA,"M133","133","Bromus","Bromus_hordeaceus",15,2
"1462","Knepp",2024,"M",NA,"M133","133","Festuca","Festuca_rubra",5,2
"1463","Knepp",2024,"M",NA,"M133","133","Agrostis","Agrostis_stolonifera",10,2
"1464","Knepp",2024,"M",NA,"M133","133","Jacobaea","Jacobaea_vulgaris",15,3
"1465","Knepp",2024,"M",NA,"M133","133","Cirsium","Cirsium_arvense",15,3
"1466","Knepp",2024,"M",NA,"M133","133","Holcus","Holcus_lanatus",30,3
"1467","Knepp",2024,"M",NA,"M133","133","Festuca","Festuca_rubra",10,3
"1468","Knepp",2024,"M",NA,"M133","133","Cirsium","Cirsium_arvense",20,4
"1469","Knepp",2024,"M",NA,"M133","133","Holcus","Holcus_lanatus",20,4
"1470","Knepp",2024,"M",NA,"M133","133","Festuca","Festuca_rubra",15,4
"1471","Knepp",2024,"M",NA,"M133","133","Bromus","Bromus_hordeaceus",15,4
"1472","Knepp",2024,"M",NA,"M113","113","Holcus","Holcus_lanatus",15,1
"1473","Knepp",2024,"M",NA,"M113","113","Cynosurus","Cynosurus_cristatus",1,1
"1474","Knepp",2024,"M",NA,"M113","113","Trifolium","Trifolium_repens",25,1
"1475","Knepp",2024,"M",NA,"M113","113","Festuca","Festuca_rubra",15,1
"1476","Knepp",2024,"M",NA,"M113","113","Agrostis","Agrostis_stolonifera",44,1
"1477","Knepp",2024,"M",NA,"M113","113","Holcus","Holcus_lanatus",5,2
"1478","Knepp",2024,"M",NA,"M113","113","Phleum","Phleum_pratense",5,2
"1479","Knepp",2024,"M",NA,"M113","113","Cynosurus","Cynosurus_cristatus",5,2
"1480","Knepp",2024,"M",NA,"M113","113","Trifolium","Trifolium_repens",40,2
"1481","Knepp",2024,"M",NA,"M113","113","Festuca","Festuca_rubra",15,2
"1482","Knepp",2024,"M",NA,"M113","113","Agrostis","Agrostis_stolonifera",60,2
"1483","Knepp",2024,"M",NA,"M113","113","Agrostis","Agrostis_stolonifera",35,3
"1484","Knepp",2024,"M",NA,"M113","113","Cynosurus","Cynosurus_cristatus",10,3
"1485","Knepp",2024,"M",NA,"M113","113","Holcus","Holcus_lanatus",30,3
"1486","Knepp",2024,"M",NA,"M113","113","Trifolium","Trifolium_repens",15,3
"1487","Knepp",2024,"M",NA,"M113","113","Festuca","Festuca_rubra",10,3
"1488","Knepp",2024,"M",NA,"M113","113","Agrostis","Agrostis_stolonifera",30,4
